CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgUnitPrice,UniqueProducts,CountryCount,AvgInvoiceTicket,MaxInvoiceTicket,AvgSpendPerPurchase,AvgQuantityPerPurchase,Cluster,ICI,Recomendacao,ClusterAvgPrice,PriceIndex
12397.0,36,2,2409.9,1263,3.4682539682539684,110,1,1204.9499999999998,1214.81,1204.95,631.5,0,76.71,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.00885016138756391
12398.0,46,1,1635.66,1394,1.992705882352941,85,1,1635.66,1635.66,1635.66,1394.0,0,75.75,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.005084912701952415
12399.0,119,4,1108.65,1178,2.1145762711864404,47,1,277.1625,480.9,277.1625,294.5,0,70.62,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.0053958970241543515
12401.0,303,1,84.3,11,9.68,5,1,84.3,84.3,84.3,11.0,2,55.68,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.,327.00654860381655,0.029601853667241888
12402.0,323,1,225.6,94,3.290909090909091,11,1,225.6,225.6,225.6,94.0,2,54.02,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.,327.00654860381655,0.01006374063443047
12403.0,50,1,427.7,96,7.080000000000001,5,1,427.7,427.7,427.7,96.0,0,75.9,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.01806648048196342
12405.0,149,1,1710.39,857,3.54425925925926,54,1,1710.39,1710.39,1710.39,857.0,2,67.44,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,327.00654860381655,0.010838496275966916
12406.0,22,2,3415.3,1818,2.487047619047619,92,1,1707.65,1794.05,1707.65,909.0,0,77.6,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.006346355546219971
12407.0,50,5,1708.12,1416,3.2674025974025973,57,1,341.624,719.06,341.624,283.2,0,76.19,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.00833763633512579
12408.0,33,5,2888.55,1409,3.0228571428571427,81,1,577.71,762.89,577.71,281.8,0,77.38,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.0077136143462135974
12409.0,79,3,11072.67,5551,3.574495412844037,91,1,3690.89,6207.08,3690.89,1850.3333333333333,0,71.84,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.00912126435155573
12410.0,309,2,693.33,211,6.335384615384616,26,1,346.665,625.33,346.665,105.5,2,55.16,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.,327.00654860381655,0.019373876891561045
12412.0,75,3,1226.88,829,2.7137704918032783,43,1,408.96,514.5,408.96,276.3333333333333,0,74.01,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.006924898534278558
12413.0,67,3,758.1,286,4.798421052631579,29,1,252.7,479.25,252.7,95.33333333333331,0,74.74,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.012244432244577793
12414.0,217,3,562.4100000000001,300,8.57,16,1,187.47000000000003,242.8,187.47000000000003,100.0,2,62.72,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,327.00654860381655,0.026207426232258572
12415.0,24,21,124914.53,77374,2.937086834733893,444,1,5948.310952380953,22775.93,5948.310952380953,3684.4761904761904,3,67.16,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,1622.0946166831538,0.001810675409761007
12417.0,3,9,3649.1,1552,5.337916666666666,158,2,405.4555555555555,562.69,405.4555555555555,172.44444444444446,0,80.16,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.,391.8859573710709,0.013621097072412505
12418.0,113,1,668.58,407,3.5644117647058824,34,1,668.58,668.58,668.58,407.0,0,70.74,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.00909553327355079
12420.0,64,1,600.39,345,4.707241379310345,29,1,600.39,600.39,600.39,345.0,0,74.7,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.01201176334790973
12421.0,16,4,807.04,484,4.520222222222222,32,1,201.76,239.35,201.76,121.0,0,78.95,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.01153453482371682
12422.0,96,3,803.5600000000001,370,3.26025641025641,39,2,267.8533333333333,417.36,267.8533333333333,123.33333333333331,0,72.4,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.008319400960747677
12423.0,1,8,1859.31,1339,2.9136,97,1,232.41375,347.35,232.41375,167.375,0,80.44,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.,391.8859573710709,0.007434816035628336
12424.0,163,2,1760.96,740,2.780666666666667,30,1,880.48,1466.32,880.48,370.0,2,66.65,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,327.00654860381655,0.008503397496285533
12425.0,78,1,777.2,496,2.5644444444444443,36,1,777.2,777.2,777.2,496.0,0,73.51,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.006543853884552976
12426.0,195,1,582.73,258,3.936333333333333,30,1,582.73,582.73,582.73,258.0,2,64.17,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,327.00654860381655,0.012037475549464856
12427.0,22,3,825.8000000000001,533,4.589032258064516,26,1,275.26666666666665,303.5,275.2666666666667,177.66666666666666,0,78.35,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.011710121712065407
12428.0,26,9,7956.46,3536,4.627414965986395,258,1,884.0511111111111,2474.62,884.0511111111111,392.8888888888889,0,77.79,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.011808065277533702
12429.0,9,4,3750.4,1557,3.630721649484536,82,2,937.6,1281.5,937.6,389.25,0,79.03,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.00926474036947096
12430.0,43,1,256.4,117,6.225454545454546,11,1,256.4,256.4,256.4,117.0,0,76.52,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.015885883197288838
12431.0,36,15,6487.45,2906,3.785063829787234,163,2,432.4966666666666,640.1,432.4966666666666,193.7333333333333,0,77.83,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.009658585000541916
12432.0,43,5,5059.32,1801,10.550833333333332,107,1,1011.864,2862.06,1011.864,360.2,0,76.26,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.02692322379733272
12433.0,1,7,13375.87,11071,2.1927380952380955,219,1,1910.838571428572,2843.29,1910.838571428572,1581.571428571429,0,78.82,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.005595347457581453
12434.0,85,2,806.14,394,3.6726,46,1,403.07,519.89,403.07,197.0,0,73.15,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.009371603985601532
12435.0,80,2,7829.89,2055,5.479166666666667,31,1,3914.9450000000006,3978.99,3914.945,1027.5,0,71.88,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.013981533565078799
12436.0,100,1,509.01,211,5.2675,16,1,509.01,509.01,509.01,211.0,0,71.84,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.013441410443325183
12437.0,2,18,4951.41,2922,4.012562814070352,118,1,275.0783333333333,736.55,275.0783333333333,162.33333333333334,0,81.03,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.,391.8859573710709,0.010239108441109354
12438.0,14,2,2906.85,1180,3.894897959183673,84,1,1453.425,2016.78,1453.425,590.0,0,78.36,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.009938855643902681
12441.0,367,1,173.55,121,3.700909090909091,11,1,173.55,173.55,173.55,121.0,2,50.5,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.,327.00654860381655,0.011317538155460343
12442.0,3,1,172.06,182,3.34,12,1,172.06,172.06,172.06,182.0,0,79.77,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.00852288768499404
12444.0,21,5,5005.46,1153,6.3586931818181816,138,1,1001.092,1870.2,1001.092,230.6,0,78.03,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.016225876590411303
12445.0,22,1,133.4,62,7.9875,4,1,133.4,133.4,133.4,62.0,0,78.26,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.020382205204757455
12446.0,58,1,1002.31,351,4.352631578947368,57,1,1002.31,1002.31,1002.31,351.0,0,75.03,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.011106883257942124
12447.0,243,1,476.49,190,3.5742307692307693,26,1,476.49,476.49,476.49,190.0,2,60.35,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,327.00654860381655,0.010930150434268869
12448.0,44,1,449.45,243,5.951818181818182,22,1,449.45,449.45,449.45,243.0,0,76.37,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.015187628109323895
12449.0,22,4,4067.29,1553,3.694712041884817,118,1,1016.8225,1342.71,1016.8225,388.25,0,77.94,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.009428028671071646
12450.0,156,2,197.88,128,1.6175,7,1,98.94,101.88,98.94,64.0,2,67.58,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,327.00654860381655,0.004946384122599561
12451.0,11,5,9035.52,6575,2.450084745762712,265,1,1807.104,2919.51,1807.104,1315.0,0,78.24,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.006252035061931969
12452.0,17,2,430.5700000000001,185,4.485,21,1,215.285,350.57,215.28500000000005,92.5,0,78.71,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.011444656068023437
12453.0,134,1,707.09,473,2.393255813953488,43,1,707.09,707.09,707.09,473.0,0,69.03,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.006107021108917537
12454.0,56,1,3528.34,1006,7.282,15,1,3528.34,3528.34,3528.34,1006.0,0,74.22,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.01858193656351096
12455.0,73,6,2466.86,2089,3.173333333333334,85,2,411.1433333333334,1683.9,411.1433333333334,348.1666666666667,0,74.35,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.008097593888337654
12456.0,44,3,3181.04,1633,3.62456,105,1,1060.3466666666666,1325.23,1060.3466666666666,544.3333333333334,0,76.14,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.009249017301653293
12457.0,66,7,2363.23,843,5.357096774193548,53,2,337.6042857142857,743.28,337.6042857142857,120.42857142857144,0,75.04,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.013670040156914818
12458.0,71,2,947.4,506,4.326315789473685,35,1,473.7000000000001,505.48,473.7,253.0,0,74.24,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.011039731605838486
12461.0,94,2,826.88,287,4.258857142857143,35,1,413.44,626.88,413.44,143.5,0,72.42,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.01086759314221738
12462.0,19,2,1189.59,536,4.689516129032258,51,1,594.7950000000001,762.11,594.795,268.0,0,78.37,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.011966532713985017
12463.0,53,4,1344.78,776,3.0434939759036146,65,1,336.195,358.99,336.195,194.0,0,75.89,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.007766274648677385
12464.0,10,8,1212.05,112,11.832758620689654,6,1,151.50625,281.9,151.50625,14.0,0,79.8,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.03019439303227034
12465.0,17,2,742.19,479,2.76,46,1,371.095,440.94,371.095,239.5,0,78.63,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.007042865272629806
12468.0,188,2,729.54,366,3.515,36,1,364.77,508.9500000000001,364.77,183.0,2,64.88,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,327.00654860381655,0.0107490202107805
12471.0,2,30,19824.05,8212,4.300369565217392,150,1,660.8016666666666,2238.51,660.8016666666666,273.7333333333333,0,80.74,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.,391.8859573710709,0.010973522996501344
12472.0,32,7,6572.11,4148,2.397669616519174,219,1,938.8728571428572,1631.3,938.8728571428572,592.5714285714286,0,77.22,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.006118284086022651
12473.0,29,5,3938.55,2439,8.323928571428572,140,1,787.71,1697.98,787.71,487.8,0,77.55,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.021240691111436713
12474.0,17,18,7375.79,4847,2.8656603773584903,253,1,409.7661111111111,806.47,409.7661111111111,269.27777777777777,0,79.57,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.0073124854908874415
12475.0,54,1,723.38,535,2.941111111111111,36,1,723.38,723.38,723.38,535.0,0,75.46,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.007505017864996416
12476.0,16,11,6816.42,2408,4.831030042918456,177,1,619.6745454545454,1750.46,619.6745454545454,218.9090909090909,0,78.96,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.012327642652283215
12477.0,23,6,13219.74,3653,4.3832,191,1,2203.29,4257.06,2203.29,608.8333333333334,0,76.88,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.011184886617025713
12478.0,4,1,680.99,236,4.537777777777778,36,1,680.99,680.99,680.99,236.0,0,79.5,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.011579332436964627
12479.0,11,1,527.2,385,2.6687096774193546,31,1,527.2,527.2,527.2,385.0,0,78.99,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.006809914025299952
12480.0,28,4,3281.63,1707,3.1344155844155845,129,1,820.4075,1136.6799999999998,820.4075,426.75,0,77.58,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.007998285025170354
12481.0,23,10,5596.32,3304,3.4149769585253456,150,1,559.6320000000001,1307.76,559.632,330.4,0,78.43,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.008714211097111998
12483.0,17,8,2484.98,1110,5.198133333333334,46,1,310.6225,547.56,310.6225,138.75,0,79.07,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.013264403165156795
12484.0,33,6,4541.72,2191,3.126098265895954,256,1,756.9533333333334,1246.49,756.9533333333334,365.1666666666667,0,77.28,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.00797706120134307
12488.0,10,3,1298.66,529,3.7347272727272727,46,1,432.8866666666667,553.39,432.8866666666667,176.33333333333334,0,79.23,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.009530138047766064
12489.0,336,1,334.93,105,5.908,15,1,334.93,334.93,334.93,105.0,2,52.93,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.,327.00654860381655,0.018066916473767056
12490.0,5,10,5417.93,3064,2.692857142857143,131,1,541.793,1035.82,541.793,306.4,0,79.9,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.006871532628833947
12491.0,39,1,460.4,260,3.376923076923077,25,1,460.4,460.4,460.4,260.0,0,76.77,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.00861710661840715
12492.0,63,2,263.21000000000004,192,3.3475,19,1,131.60500000000002,136.82,131.60500000000002,96.0,0,75.05,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.008542025905843579
12493.0,166,2,433.74,207,4.309090909090909,20,1,216.87,232.5,216.87,103.5,2,66.72,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,327.00654860381655,0.013177384145635474
12494.0,16,7,1246.1,707,3.862207792207792,63,1,178.01428571428573,403.09,178.0142857142857,101.0,0,79.21,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.009855438092543658
12497.0,82,1,1043.1,1236,2.06,14,1,1043.1,1043.1,1043.1,1236.0,0,73.08,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.005256631326672972
12498.0,21,3,403.7000000000001,159,4.197826086956522,21,1,134.5666666666667,247.25000000000003,134.5666666666667,53.0,0,78.51,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.010711856365349841
12500.0,23,11,4257.82,2678,5.63688524590164,34,1,387.07454545454544,1096.65,387.07454545454544,243.45454545454547,0,78.7,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.014383993965275357
12501.0,337,1,2169.39,1783,2.4126845637583894,149,1,2169.39,2169.39,2169.39,1783.0,2,52.14,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.,327.00654860381655,0.007378092500164171
12502.0,96,5,3723.87,820,6.425238095238095,102,1,744.774,1092.35,744.774,164.0,0,72.19,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.016395683423670458
12504.0,18,2,482.05,90,9.011111111111113,6,1,241.025,449.4,241.025,45.0,0,78.62,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.022994217939222118
12506.0,233,1,73.5,23,3.1956521739130435,23,1,73.5,73.5,73.5,23.0,2,61.31,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,327.00654860381655,0.009772440911526585
12507.0,134,3,1304.81,894,4.862857142857143,19,1,434.93666666666667,811.9,434.93666666666667,298.0,0,69.25,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.,391.8859573710709,0.012408857861300136
